url,label,status
https://www.hofer-antikschmuck.de/en/antique-jewellery/classic-platinum-anchor-chain-45-cm-long-pforzheim/a-628171,failed,Extra data: line 17 column 17 (char 1889)
https://unikat-depot.de/unikate-mit-ecken-und-kanten,non-product,success
https://morris-antikshop.de/chesterfield-moebel/chesterfield-sofa/dylan-original-chesterfield-3-sitzer-sofa,product,success
https://antik-und-stil.com/shop/antike-anrichte-schrank-vertiko-bar-mit-intarsien-ca-1850,product,success
https://morris-antikshop.de/antike-kleinmoebel/glasvitrine,product,success
https://nostalgie-palast.de/polyphon-spieluhr-gruenderzeit-1880-nussbaum,product,success
https://www.antiquitaeten-tuebingen.de/antike-moebel?filter_material=alabaster,non-product,success
https://www.antiquitaeten-tuebingen.de/angebote?filter_stil-epoche=biedermeier,non-product,success
https://wandel-antik.de/produkte/04934-zwei-marmorbeistelltische-aus-den-1970er-jahren,non-product,success
https://wandel-antik.de/produkte/03939-ueberseekoffer,non-product,success
https://www.antiquitaeten-tuebingen.de/altkolorierter-kupferstich-die-geburt-christi-um-1820-g1586,product,success
https://morris-antikshop.de/Buecherschraenke/Antik/Klassisches-Breakfront-Open-Bookcase-in-Mahagoni-traumhafte-Intarsien,product,success
https://www.nostalgie-palast.de/antike-wanduhren,non-product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/kragenknoepfe-aus-gold-naturperlen-von-den-gebr-friedlaender-berlin-um-1900/a-586379,product,success
https://www.antiquitaeten-tuebingen.de/artnr-293-konolklapptisch-nussbaum-um-183040,product,success
https://www.hofer-antikschmuck.de/schmuckstuecke/antike-novelty-brosche-in-form-eines-schmetterlings-aus-muscheln-gold-um-1880/a-627044,failed,Extra data: line 21 column 17 (char 2826)
https://www.antiquitaeten-tuebingen.de/biedermeier-konsoltisch?filter_material=esche,non-product,success
https://morris-antikshop.de/Antike-Lampen?next_page=3,non-product,success
https://nostalgie-palast.de/schrank-tischschrank-gruenderzeit-1880-eiche,product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-sitzmoebel-artnr-3195-barocker-polsterstuhl-ruester-mitte-18-jh,product,success
https://antik-und-stil.com/c/schraenke/regale,non-product,success
https://www.antiquitaeten-tuebingen.de/pfeilerschraenkchen-vitrine-in-mahagoni-um-1870-art-6466,product,success
https://wandel-antik.de/produkte/02393-roter-friseurstuhl-mit-kopflehne,non-product,success
https://www.antiquitaeten-tuebingen.de/schatullen-kaestchen?filter_material=zwetschge,non-product,success
https://morris-antikshop.de/Vintage-Retro-Artdeco-Moebel/Sessel/Morris-Antik-Barock-Black-andf-White,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-tisch?filter_material=silber,non-product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/large-antique-art-nouveau-silver-locket-birmingham-1900/a-626673,failed,Extra data: line 21 column 17 (char 1718)
https://www.antiquitaeten-tuebingen.de/biedermeier-sofa-mit-erneuerten-federkern-um-1830-art-nr-8097,product,success
https://www.antiquitaeten-tuebingen.de/biedermeier-vitrine?filter_material=spiegelglas,non-product,success
https://www.antiquitaeten-tuebingen.de/https-www-antiquitaeten-tuebingen-de-schraenke-art-nr-5169-biedermeierhalbschrank-in-nussbaum-mit-halbsaeulen-sueddeutsch-um-1830,product,success
https://nostalgie-palast.de/rembrandt-van-rijn-portraet-selbstbildnis-137-m-x-198-m,product,success
https://morris-antikshop.de/Sofas/Stoffsofas/Kinsley-Chesterfield-Sofa-original-2-Sitzer-Stoffsofa,product,success
https://www.hofer-antikschmuck.de/en/antique-jewellery/victorian-gold-pearl-pendant-brooch-england-c-1900/a-626775,failed,Extra data: line 19 column 17 (char 2514)
https://www.antiquitaeten-tuebingen.de/schreibtische?filter_material=nussbaum,non-product,success
https://www.antiquitaeten-tuebingen.de/empire-moebel-klassizimus?filter_stil-epoche=klassizismus,non-product,success
https://nostalgie-palast.de/chesterfield-sessel-leder-blau-2,product,success
https://www.antiquitaeten-tuebingen.de/historismus-moebel/page/5,non-product,success
https://morris-antikshop.de/englische-antike-buecherschraenke-massivholz/original-antiker-mahagoni-buecherschrank-bookcase-on-chest-vitrinenschrank-massivholz-england-sofort-lieferbar,product,success
